"ensembl_gene_id" "hgnc_symbol" "chromosome_name" "start_position" "end_position" "strand" "length"
"5431" "ENSG00000170142" "UBE2E1" "3" 23805955 23891640 1 85685
"5432" "ENSG00000170144" "HNRNPA3" "2" 177212563 177223958 1 11395
"5433" "ENSG00000170166" "HOXD4" "2" 176151550 176153226 1 1676
"5434" "ENSG00000170178" "HOXD12" "2" 176099795 176102489 1 2694
"5435" "ENSG00000170264" "FAM161A" "2" 61824848 61854143 -1 29295
"5436" "ENSG00000170340" "B3GNT2" "2" 62196115 62224731 1 28616
"5437" "ENSG00000170364" "SETMAR" "3" 4303332 4317265 1 13933
"5438" "ENSG00000170396" "ZNF804A" "2" 184598529 184939492 1 340963
"5439" "ENSG00000170417" "TMEM182" "2" 102736905 103019900 1 282995
"5440" "ENSG00000170485" "NPAS2" "2" 100820139 100996829 1 176690
"5441" "ENSG00000170500" "LONRF2" "2" 100271875 100322501 -1 50626
"5442" "ENSG00000170577" "SIX2" "2" 45005182 45009452 -1 4270
"5443" "ENSG00000170634" "ACYP2" "2" 53970838 54305300 1 334462
"5444" "ENSG00000170745" "KCNS3" "2" 17877847 18361616 1 483769
"5445" "ENSG00000170802" "FOXN2" "2" 48314637 48379295 1 64658
"5446" "ENSG00000170820" "FSHR" "2" 48962157 49154527 -1 192370
"5447" "ENSG00000170860" "LSM3" "3" 14178817 14201122 1 22305
"5448" "ENSG00000170876" "TMEM43" "3" 14125015 14143680 1 18665
"5449" "ENSG00000171055" "FEZ2" "2" 36531805 36646087 -1 114282
"5450" "ENSG00000171094" "ALK" "2" 29192774 29921586 -1 728812
"5451" "ENSG00000171103" "TRMT61B" "2" 28849821 28870309 -1 20488
"5452" "ENSG00000171126" "KCNG3" "2" 42442017 42493982 -1 51965
"5453" "ENSG00000171132" "PRKCE" "2" 45651345 46187990 1 536645
"5454" "ENSG00000171135" "JAGN1" "3" 9890574 9894349 1 3775
"5455" "ENSG00000171148" "TADA3" "3" 9779967 9793011 -1 13044
"5456" "ENSG00000171150" "SOCS5" "2" 46698952 46780245 1 81293
"5457" "ENSG00000171161" "ZNF672" "1" 248838210 248849517 1 11307
"5458" "ENSG00000171163" "ZNF692" "1" 248850006 248859144 -1 9138
"5459" "ENSG00000171174" "RBKS" "2" 27781379 27890681 -1 109302
"5460" "ENSG00000171180" "OR2M4" "1" 248231417 248244679 1 13262
"5461" "ENSG00000171227" "TMEM37" "2" 119429901 119438504 1 8603
"5462" "ENSG00000171303" "KCNK3" "2" 26692722 26733420 1 40698
"5463" "ENSG00000171450" "CDK5R2" "2" 218959666 218962155 1 2489
"5464" "ENSG00000171551" "ECEL1" "2" 232479827 232487834 -1 8007
"5465" "ENSG00000171596" "NMUR1" "2" 231523187 231530445 -1 7258
"5466" "ENSG00000171848" "RRM2" "2" 10120698 10211725 1 91027
"5467" "ENSG00000171853" "TRAPPC12" "2" 3379675 3485094 1 105419
"5468" "ENSG00000171863" "RPS7" "2" 3575260 3580920 1 5660
"5469" "ENSG00000171865" "RNASEH1" "2" 3541430 3558333 -1 16903
"5470" "ENSG00000171951" "SCG2" "2" 223596940 223602361 -1 5421
"5471" "ENSG00000172005" "MAL" "2" 95025677 95053992 1 28315
"5472" "ENSG00000172016" "REG3A" "2" 79157003 79159753 -1 2750
"5473" "ENSG00000172023" "REG1B" "2" 79085023 79088019 -1 2996
"5474" "ENSG00000172059" "KLF11" "2" 10042849 10054836 1 11987
"5475" "ENSG00000172071" "EIF2AK3" "2" 88556741 88691518 -1 134777
"5476" "ENSG00000172073" "TEX37" "2" 88524649 88529585 1 4936
"5477" "ENSG00000172086" "KRCC1" "2" 88027205 88064252 -1 37047
"5478" "ENSG00000172116" "CD8B" "2" 86815339 86861924 -1 46585
"5479" "ENSG00000172292" "CERS6" "2" 168456249 168775134 1 318885
"5480" "ENSG00000172318" "B3GALT1" "2" 167293001 167874045 1 581044
"5481" "ENSG00000172428" "COPS9" "2" 240126563 240136807 -1 10244
"5482" "ENSG00000172478" "MAB21L4" "2" 240886048 240896889 -1 10841
"5483" "ENSG00000172482" "AGXT" "2" 240868824 240880502 1 11678
"5484" "ENSG00000172554" "SNTG2" "2" 950849 1367613 1 416764
"5485" "ENSG00000172799" "ZBTB8OSP2" "2" 231433923 231434426 -1 503
"5486" "ENSG00000172845" "SP3" "2" 173880850 173965373 -1 84523
"5487" "ENSG00000172878" "METAP1D" "2" 171999943 172082430 1 82487
"5488" "ENSG00000172954" "LCLAT1" "2" 30447226 30644225 1 196999
"5489" "ENSG00000172965" "MIR4435-2HG" "2" 111006015 111523376 -1 517361
"5490" "ENSG00000172974" "VDAC2P5" "2" 65205108 65205988 1 880
"5491" "ENSG00000172985" "SH3RF3" "2" 109129205 109504634 1 375429
"5492" "ENSG00000173163" "COMMD1" "2" 61888724 62147247 1 258523
"5493" "ENSG00000173166" "RAPH1" "2" 203394345 203535335 -1 140990
"5494" "ENSG00000173209" "AHSA2P" "2" 61177418 61191203 1 13785
"5495" "ENSG00000173272" "MZT2A" "2" 131464900 131492743 -1 27843
"5496" "ENSG00000173302" "GPR148" "2" 130729070 130730336 1 1266
"5497" "ENSG00000173349" "SFT2D3" "2" 127701497 127705242 1 3745
"5498" "ENSG00000173409" "ARV1" "1" 230978981 231000733 1 21752
"5499" "ENSG00000173557" "FAM166C" "2" 26562585 26579532 1 16947
"5500" "ENSG00000173559" "NABP1" "2" 191678068 191741097 1 63029
"5501" "ENSG00000173567" "ADGRF3" "2" 26308173 26346817 -1 38644
"5502" "ENSG00000173692" "PSMD1" "2" 231056845 231173116 1 116271
"5503" "ENSG00000173699" "SPATA3" "2" 230990324 231025055 1 34731
"5504" "ENSG00000173726" "TOMM20" "1" 235109341 235128837 -1 19496
"5505" "ENSG00000173728" "C1orf100" "1" 244352635 244389663 1 37028
"5506" "ENSG00000173744" "AGFG1" "2" 227472152 227561217 1 89065
"5507" "ENSG00000173960" "UBXN2A" "2" 23927285 24004909 1 77624
"5508" "ENSG00000174279" "EVX2" "2" 176077472 176083962 -1 6490
"5509" "ENSG00000174325" "DIRC1" "2" 188734155 188790104 -1 55949
"5510" "ENSG00000174371" "EXO1" "1" 241847967 241895148 1 47181
"5511" "ENSG00000174453" "VWC2L" "2" 214411054 214578976 1 167922
"5512" "ENSG00000174501" "ANKRD36C" "2" 95836919 95991831 -1 154912
"5513" "ENSG00000174738" "NR1D2" "3" 23945286 23980617 1 35331
"5514" "ENSG00000174748" "RPL15" "3" 23916591 23924374 1 7783
"5515" "ENSG00000175084" "DES" "2" 219418377 219426735 1 8358
"5516" "ENSG00000175137" "SH3BP5L" "1" 248810446 248825915 -1 15469
"5517" "ENSG00000175143" "OR2T1" "1" 248403048 248408020 1 4972
"5518" "ENSG00000175497" "DPP10" "2" 114442299 115845780 1 1403481
"5519" "ENSG00000175509" "ACRP1" "2" 113667478 113668621 -1 1143
"5520" "ENSG00000175701" "MTLN" "2" 110211529 110245420 -1 33891
"5521" "ENSG00000175772" "LINC01106" "2" 110375138 110384442 -1 9304
"5522" "ENSG00000175874" "CREG2" "2" 101345550 101387503 -1 41953
"5523" "ENSG00000175879" "HOXD8" "2" 176129694 176132695 1 3001
"5524" "ENSG00000175928" "LRRN1" "3" 3799431 3849834 1 50403
"5525" "ENSG00000176204" "LRRTM4" "2" 76747685 77593319 -1 845634
"5526" "ENSG00000176407" "KCMF1" "2" 84971093 85059472 1 88379
"5527" "ENSG00000176601" "MAP3K19" "2" 134964485 135047468 -1 82983
"5528" "ENSG00000176714" "CCDC121" "2" 27625638 27629012 -1 3374
"5529" "ENSG00000176720" "BOK" "2" 241551424 241574131 1 22707
"5530" "ENSG00000176732" "PFN4" "2" 24114809 24123464 -1 8655
"5531" "ENSG00000176771" "NCKAP5" "2" 132671788 133568463 -1 896675
"5532" "ENSG00000176887" "SOX11" "2" 5692384 5701385 1 9001
"5533" "ENSG00000176946" "THAP4" "2" 241584405 241637158 -1 52753
"5534" "ENSG00000177151" "OR2T35" "1" 248636356 248645278 -1 8922
"5535" "ENSG00000177174" "OR14C36" "1" 248348775 248349713 1 938
"5536" "ENSG00000177186" "OR2M7" "1" 248323630 248324568 -1 938
"5537" "ENSG00000177201" "OR2T12" "1" 248290139 248303424 -1 13285
"5538" "ENSG00000177212" "OR2T33" "1" 248269917 248277976 -1 8059
"5539" "ENSG00000177233" "OR2M1P" "1" 248121932 248122882 1 950
"5540" "ENSG00000177261" "ENSAP3" "2" 214697727 214698059 1 332
"5541" "ENSG00000177275" "OR2AJ1" "1" 247924889 247935339 1 10450
"5542" "ENSG00000177462" "OR2T8" "1" 247920252 247923152 1 2900
"5543" "ENSG00000177463" "NR2C2" "3" 14947583 15053600 1 106017
"5544" "ENSG00000177476" "OR2G3" "1" 247605586 247606515 1 929
"5545" "ENSG00000177483" "RBM44" "2" 237798389 237842808 1 44419
"5546" "ENSG00000177489" "OR2G2" "1" 247588360 247589313 1 953
"5547" "ENSG00000177519" "RPRM" "2" 153477338 153478762 -1 1424
"5548" "ENSG00000177535" "OR2B11" "1" 247449118 247458105 -1 8987
"5549" "ENSG00000177614" "PGBD5" "1" 230314490 230426332 -1 111842
"5550" "ENSG00000177673" "TEX44" "2" 231592864 231594276 1 1412
"5552" "ENSG00000177800" "TMEM78" "1" 229249636 229251810 1 2174
"5553" "ENSG00000177855" "CACYBPP2" "2" 183607442 183608119 -1 677
"5554" "ENSG00000177917" "ARL6IP6" "2" 152717647 152762396 1 44749
"5555" "ENSG00000177994" "C2orf73" "2" 54330034 54383742 1 53708
"5556" "ENSG00000178021" "TSPYL6" "2" 54253178 54256229 -1 3051
"5557" "ENSG00000178074" "C2orf69" "2" 199911293 199955935 1 44642
"5558" "ENSG00000178162" "FAR2P2" "2" 130416755 130431363 -1 14608
"5559" "ENSG00000178171" "AMER3" "2" 130755540 130768134 1 12594
"5560" "ENSG00000178295" "GEN1" "2" 17753858 17788946 1 35088
"5561" "ENSG00000178385" "PLEKHM3" "2" 207821288 208025527 -1 204239
"5562" "ENSG00000178562" "CD28" "2" 203706475 203738912 1 32437
"5563" "ENSG00000178568" "ERBB4" "2" 211375717 212538841 -1 1163124
"5564" "ENSG00000178586" "OR6B3" "2" 240045077 240047027 -1 1950
"5565" "ENSG00000178602" "OTOS" "2" 240139026 240144562 -1 5536
"5566" "ENSG00000178623" "GPR35" "2" 240605430 240633159 1 27729
"5567" "ENSG00000178662" "CSRNP3" "2" 165469647 165689407 1 219760
"5568" "ENSG00000178752" "ERFE" "2" 238158970 238168900 1 9930
"5570" "ENSG00000179270" "PCARE" "2" 29060976 29074523 -1 13547
"5571" "ENSG00000179397" "CATSPERE" "1" 244454377 244641177 1 186800
"5572" "ENSG00000179456" "ZBTB18" "1" 244048939 244057476 1 8537
"5573" "ENSG00000179528" "LBX2" "2" 74497517 74503316 -1 5799
"5574" "ENSG00000179796" "LRRC3B" "3" 26622806 26717537 1 94731
"5575" "ENSG00000179818" "PCBP1-AS1" "2" 69960104 70103220 -1 143116
"5576" "ENSG00000179833" "SERTAD2" "2" 64631621 64751005 -1 119384
"5577" "ENSG00000179915" "NRXN1" "2" 49918503 51225575 -1 1307072
"5578" "ENSG00000179921" "GPBAR1" "2" 218259496 218263861 1 4365
"5579" "ENSG00000179997" "RPA3P1" "2" 174501952 174502312 1 360
"5580" "ENSG00000180105" "ACER2P1" "2" 206410087 206410909 -1 822
"5581" "ENSG00000180152" "XIAPP3" "2" 112853328 112854122 1 794
"5582" "ENSG00000180178" "FAR2P1" "2" 130012065 130040560 -1 28495
"5583" "ENSG00000180228" "PRKRA" "2" 178431292 178451512 -1 20220
"5584" "ENSG00000180251" "SLC9A4" "2" 102473226 102533972 1 60746
"5585" "ENSG00000180287" "PLD5" "1" 242082986 242524697 -1 441711
"5586" "ENSG00000180385" "EMC3-AS1" "3" 9986885 10006990 1 20105
"5587" "ENSG00000180398" "MCFD2" "2" 46901870 46941855 -1 39985
"5588" "ENSG00000180438" "TPRXL" "3" 13937273 14082811 1 145538
"5589" "ENSG00000180871" "CXCR2" "2" 218125289 218137251 1 11962
"5590" "ENSG00000180875" "GREM2" "1" 240489573 240612155 -1 122582
"5591" "ENSG00000180902" "D2HGDH" "2" 241734602 241768816 1 34214
"5592" "ENSG00000180914" "OXTR" "3" 8750381 8769628 -1 19247
"5593" "ENSG00000181378" "CFAP65" "2" 219002846 219041527 -1 38681
"5594" "ENSG00000181798" "LINC00471" "2" 231508420 231514396 -1 5976
"5595" "ENSG00000182083" "OR6B2" "2" 240029491 240030429 -1 938
"5596" "ENSG00000182118" "FAM89A" "1" 231018958 231040254 -1 21296
"5597" "ENSG00000182177" "ASB18" "2" 236193459 236264409 -1 70950
"5598" "ENSG00000182187" "CRYGB" "2" 208142573 208146158 -1 3585
"5599" "ENSG00000182247" "UBE2E2" "3" 23203020 23591794 1 388774
"5600" "ENSG00000182263" "FIGN" "2" 163593396 163736012 -1 142616
"5601" "ENSG00000182329" "KIAA2012" "2" 202073255 202205188 1 131933
"5602" "ENSG00000182389" "CACNB4" "2" 151832771 152099167 -1 266396
"5603" "ENSG00000182533" "CAV3" "3" 8733802 8841808 1 108006
"5604" "ENSG00000182551" "ADI1" "2" 3497366 3519531 -1 22165
"5605" "ENSG00000182568" "SATB1" "3" 18345377 18445588 -1 100211
"5606" "ENSG00000182600" "SNORC" "2" 232857270 232878708 1 21438
"5607" "ENSG00000182698" "RESP18" "2" 219327407 219333177 -1 5770
"5608" "ENSG00000182783" "OR2T29" "1" 248556912 248562772 -1 5860
"5609" "ENSG00000182814" "FUNDC2P2" "2" 84290683 84292202 1 1519
"5610" "ENSG00000182901" "RGS7" "1" 240767636 241357374 -1 589738
"5611" "ENSG00000183022" "TPM3P8" "2" 230573167 230573809 -1 642
"5612" "ENSG00000183023" "SLC8A1" "2" 40097270 40611053 -1 513783
"5613" "ENSG00000183054" "RGPD6" "2" 110513802 110577222 -1 63420
"5614" "ENSG00000183091" "NEB" "2" 151485336 151734487 -1 249151
"5615" "ENSG00000183281" "PLGLB1" "2" 87002559 87021852 -1 19293
"5616" "ENSG00000183292" "PRSS40A" "2" 130570829 130584161 1 13332
"5618" "ENSG00000183310" "OR2T34" "1" 248573801 248574757 -1 956
"5619" "ENSG00000183513" "COA5" "2" 98599314 98608515 -1 9201
"5620" "ENSG00000183514" "TDGF1P2" "2" 227870083 227870644 -1 561
"5621" "ENSG00000183607" "GKN2" "2" 68945232 68952893 -1 7661
"5622" "ENSG00000183671" "CMKLR2" "2" 206175316 206218047 -1 42731
"5623" "ENSG00000183733" "FIGLA" "2" 70777310 70790643 -1 13333
"5624" "ENSG00000183780" "SLC35F3" "1" 233904676 234324511 1 419835
"5625" "ENSG00000183840" "GPR39" "2" 132416805 132646582 1 229777
"5626" "ENSG00000183891" "TTC32" "2" 19896631 19901983 -1 5352
"5627" "ENSG00000183960" "KCNH8" "3" 19148510 19535642 1 387132
"5628" "ENSG00000183977" "PP2D1" "3" 19979961 20012267 -1 32306
"5629" "ENSG00000184022" "OR2T10" "1" 248590487 248597700 -1 7213
"5631" "ENSG00000184182" "UBE2F" "2" 237966827 238042782 1 75955
"5632" "ENSG00000184261" "KCNK12" "2" 47509290 47570985 -1 61695
"5633" "ENSG00000184303" "DRD5P1" "2" 91684447 91685884 -1 1437
"5634" "ENSG00000184423" "RPL23AP38" "3" 1595777 1596245 -1 468
"5635" "ENSG00000184492" "FOXD4L1" "2" 113498665 113501155 1 2490
"5636" "ENSG00000184611" "KCNH7" "2" 162371407 162838767 -1 467360
"5637" "ENSG00000184731" "FAM110C" "2" 38814 46870 -1 8056
"5638" "ENSG00000184761" "PRSS40B" "2" 130539095 130549883 -1 10788
"5639" "ENSG00000184898" "RBM43" "2" 151247940 151261863 -1 13923
"5640" "ENSG00000184924" "PTRHD1" "2" 24789728 24793391 -1 3663
"5641" "ENSG00000184945" "AQP12A" "2" 240691866 240698483 1 6617
"5642" "ENSG00000185013" "NT5C1B" "2" 18562872 18589572 -1 26700
"5643" "ENSG00000185038" "MROH2A" "2" 233775679 233833423 1 57744
"5644" "ENSG00000185078" "RPL9P14" "2" 208031383 208031953 -1 570
"5645" "ENSG00000185176" "AQP12B" "2" 240676418 240682906 -1 6488
"5646" "ENSG00000185220" "PGBD2" "1" 248906196 248919946 1 13750
"5647" "ENSG00000185304" "RGPD2" "2" 87755960 87825796 -1 69836
"5648" "ENSG00000185404" "SP140L" "2" 230327184 230403732 1 76548
"5649" "ENSG00000185414" "MRPL30" "2" 99181152 99199561 1 18409
"5650" "ENSG00000185420" "SMYD3" "1" 245749342 246507312 -1 757970
"5651" "ENSG00000185631" "RPL14P6" "2" 128203361 128203775 1 414
"5652" "ENSG00000185674" "LYG2" "2" 99242246 99255666 -1 13420
"5653" "ENSG00000186132" "C2orf76" "2" 119302225 119366834 -1 64609
"5654" "ENSG00000186143" "PRR30" "2" 27136848 27139410 -1 2562
"5656" "ENSG00000186162" "CIDECP1" "3" 10014237 10026395 -1 12158
"5657" "ENSG00000186197" "EDARADD" "1" 236348257 236502915 1 154658
"5658" "ENSG00000186235" "LINC02610" "2" 238224552 238231711 -1 7159
"5659" "ENSG00000186281" "GPAT2" "2" 96021946 96039451 -1 17505
"5660" "ENSG00000186453" "FAM228A" "2" 24175053 24200849 1 25796
"5661" "ENSG00000186487" "MYT1L" "2" 1789113 2331664 -1 542551
"5662" "ENSG00000186522" "SEPTIN10" "2" 109542799 109614143 -1 71344
"5663" "ENSG00000186684" "CYP27C1" "2" 127183832 127220313 -1 36481
"5664" "ENSG00000186825" "CDRT15P3" "2" 131794961 131801661 -1 6700
"5665" "ENSG00000186854" "TRABD2A" "2" 84821650 84907008 -1 85358
"5666" "ENSG00000186889" "TMEM17" "2" 62500218 62511894 -1 11676
"5667" "ENSG00000187080" "OR2AK2" "1" 247965233 247966386 1 1153
"5668" "ENSG00000187118" "CMC1" "3" 28241584 28325142 1 83558
"5669" "ENSG00000187123" "LYPD6" "2" 149329985 149474138 1 144153
"5670" "ENSG00000187231" "SESTD1" "2" 179101678 179264832 -1 163154
"5671" "ENSG00000187288" "CIDEC" "3" 9866711 9880255 -1 13544
"5672" "ENSG00000187514" "PTMA" "2" 231706895 231713551 1 6656
"5673" "ENSG00000187536" "TPM3P7" "2" 25809925 25810656 -1 731
"5674" "ENSG00000187600" "LINC02583" "2" 46429190 46441833 1 12643
"5675" "ENSG00000187605" "TET3" "2" 73984910 74108176 1 123266
"5676" "ENSG00000187627" "RGPD1" "2" 86907953 87013976 1 106023
"5677" "ENSG00000187699" "C2orf88" "2" 189879609 190203484 1 323875
"5678" "ENSG00000187701" "OR2T27" "1" 248649838 248655528 -1 5690
"5679" "ENSG00000187736" "NHEJ1" "2" 219069357 219160865 -1 91508
"5680" "ENSG00000187833" "C2orf78" "2" 73784189 73817147 1 32958
"5681" "ENSG00000187944" "C2orf66" "2" 196804417 196809355 -1 4938
"5682" "ENSG00000187957" "DNER" "2" 229357629 229714555 -1 356926
"5683" "ENSG00000187999" "HNRNPA1P61" "2" 33636502 33637425 1 923
"5684" "ENSG00000188010" "MORN2" "2" 38875976 38929072 1 53096
"5685" "ENSG00000188011" "RTP5" "2" 241869600 241873823 1 4223
"5686" "ENSG00000188042" "ARL4C" "2" 234493041 234497081 -1 4040
"5687" "ENSG00000188177" "ZC3H6" "2" 112275597 112340063 1 64466
"5688" "ENSG00000188219" "POTEE" "2" 131209536 131265278 1 55742
"5689" "ENSG00000188282" "RUFY4" "2" 218034960 218090581 1 55621
"5690" "ENSG00000188295" "ZNF669" "1" 247099962 247104372 -1 4410
"5691" "ENSG00000188383" "GPAT2P2" "2" 97081098 97083249 1 2151
"5692" "ENSG00000188389" "PDCD1" "2" 241849884 241858894 -1 9010
"5693" "ENSG00000188452" "CERKL" "2" 181535041 181680665 -1 145624
"5695" "ENSG00000188542" "DUSP28" "2" 240560054 240565256 1 5202
"5696" "ENSG00000188558" "OR2G6" "1" 248508073 248527337 1 19264
"5697" "ENSG00000188668" "OR7E90P" "2" 158874642 158875670 1 1028
"5698" "ENSG00000188674" "C2orf80" "2" 208165343 208190030 -1 24687
"5699" "ENSG00000188687" "SLC4A5" "2" 74216242 74343414 -1 127172
"5700" "ENSG00000188738" "FSIP2" "2" 185738804 185833290 1 94486
"5701" "ENSG00000188739" "RBM34" "1" 235131183 235161283 -1 30100
"5702" "ENSG00000188760" "TMEM198" "2" 219543663 219550595 1 6932
"5703" "ENSG00000188765" "TMSB4XP2" "2" 3617548 3617757 -1 209
"5704" "ENSG00000188886" "ASTL" "2" 96122818 96138502 -1 15684
"5705" "ENSG00000189181" "OR14I1" "1" 248681322 248682328 -1 1006
"5706" "ENSG00000189223" "PAX8-AS1" "2" 113211421 113276581 1 65160
"5708" "ENSG00000189292" "ALKAL2" "2" 279558 288851 -1 9293
"5709" "ENSG00000189350" "TOGARAM2" "2" 28956611 29052230 1 95619
"5710" "ENSG00000189362" "NEMP2" "2" 190504338 190534722 -1 30384
"5711" "ENSG00000196071" "OR2L13" "1" 248095184 248101103 1 5919
"5712" "ENSG00000196085" "SMIM7P1" "2" 35219377 35219604 -1 227
"5713" "ENSG00000196096" "SPAG16-DT" "2" 213276552 213284205 -1 7653
"5714" "ENSG00000196141" "SPATS2L" "2" 200305881 200482264 1 176383
"5715" "ENSG00000196151" "WDSUB1" "2" 159235798 159286703 -1 50905
"5716" "ENSG00000196208" "GREB1" "2" 11482341 11642788 1 160447
"5717" "ENSG00000196220" "SRGAP3" "3" 8980591 9363053 -1 382462
"5718" "ENSG00000196228" "SULT1C3" "2" 108239968 108265351 1 25383
"5719" "ENSG00000196240" "OR2T2" "1" 248445512 248455725 1 10213
"5720" "ENSG00000196242" "OR2C3" "1" 247524677 247536440 -1 11763
"5721" "ENSG00000196277" "GRM7" "3" 6770001 7741533 1 971532
"5722" "ENSG00000196289" "BECN2" "1" 241957767 241959062 1 1295
"5723" "ENSG00000196290" "NIF3L1" "2" 200889327 200903938 1 14611
"5724" "ENSG00000196418" "ZNF124" "1" 247121975 247172020 -1 50045
"5725" "ENSG00000196460" "RFX8" "2" 101397359 101475112 -1 77753
"5726" "ENSG00000196504" "PRPF40A" "2" 152651593 152717997 -1 66404
"5727" "ENSG00000196539" "OR2T3" "1" 248473351 248474307 1 956
"5728" "ENSG00000196604" "POTEF" "2" 130073535 130129222 -1 55687
"5729" "ENSG00000196639" "HRH1" "3" 11137093 11263557 1 126464
"5730" "ENSG00000196659" "TTC30B" "2" 177548998 177552796 -1 3798
"5732" "ENSG00000196772" "OR14A16" "1" 247814660 247824119 -1 9459
"5733" "ENSG00000196811" "CHRNG" "2" 232539692 232548115 1 8423
"5734" "ENSG00000196834" "POTEI" "2" 130459455 130509707 -1 50252
"5735" "ENSG00000196843" "ARID5A" "2" 96536743 96552634 1 15891
"5736" "ENSG00000196862" "RGPD4" "2" 107826892 107892544 1 65652
"5737" "ENSG00000196872" "CRACDL" "2" 98793846 98936259 -1 142413
"5738" "ENSG00000196912" "ANKRD36B" "2" 97492663 97589877 -1 97214
"5739" "ENSG00000196944" "OR2T4" "1" 248361665 248362627 1 962
"5740" "ENSG00000196950" "SLC39A10" "2" 195575977 195737702 1 161725
"5741" "ENSG00000196975" "ANXA4" "2" 69644425 69827112 1 182687
"5742" "ENSG00000197067" "OR2T32P" "1" 248083522 248087522 -1 4000
"5743" "ENSG00000197121" "PGAP1" "2" 196833004 196927796 -1 94792
"5744" "ENSG00000197223" "C1D" "2" 68041130 68110948 -1 69818
"5745" "ENSG00000197329" "PELI1" "2" 64092652 64144420 -1 51768
"5746" "ENSG00000197437" "OR13G1" "1" 247670812 247679739 -1 8927
"5747" "ENSG00000197454" "OR2L5" "1" 248013660 248024276 1 10616
"5748" "ENSG00000197472" "ZNF695" "1" 246945547 247008093 -1 62546
"5749" "ENSG00000197548" "ATG7" "3" 11272309 11557665 1 285356
"5750" "ENSG00000197557" "TTC30A" "2" 177612999 177618742 -1 5743
"5752" "ENSG00000197591" "OR11L1" "1" 247840928 247841896 -1 968
"5753" "ENSG00000197617" "VN1R5" "1" 247255972 247257210 1 1238
"5754" "ENSG00000197635" "DPP4" "2" 161992245 162074394 -1 82149
"5756" "ENSG00000197713" "RPE" "2" 210002565 210022260 1 19695
"5757" "ENSG00000197756" "RPL37A" "2" 216498825 216579180 1 80355
"5758" "ENSG00000197769" "MAP1LC3C" "1" 241995490 241999098 -1 3608
"5759" "ENSG00000197794" "IGKV7-3" "2" 88915081 88915378 -1 297
"5760" "ENSG00000197872" "CYRIA" "2" 16549459 16666331 -1 116872
"5761" "ENSG00000197885" "NKIRAS1" "3" 23889951 23946591 -1 56640
"5762" "ENSG00000197927" "NBEAP2" "2" 131722417 131751669 1 29252
"5763" "ENSG00000198075" "SULT1C4" "2" 108377911 108388989 1 11078
"5764" "ENSG00000198104" "OR2T6" "1" 248375746 248391811 1 16065
"5765" "ENSG00000198128" "OR2L3" "1" 248046836 248063407 1 16571
"5766" "ENSG00000198130" "HIBCH" "2" 190189735 190344193 -1 154458
"5767" "ENSG00000198142" "SOWAHC" "2" 109614364 109618990 1 4626
"5768" "ENSG00000198203" "SULT1C2" "2" 108288639 108309915 1 21276
"5769" "ENSG00000198369" "SPRED2" "2" 65310851 65432637 -1 121786
